Region,Market,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Poland,Bread & Cereal Products,Volume,Rice,million kilograms,Statista,130.618,128.329,131.119,133.011,131.096,134.628,135.883,135.684,136.473,137.458,143.236,148.915,155.16,145.626
Poland,Bread & Cereal Products,Volume Change,Total,percent,Statista,,-0.567,3.36,2.575,-0.381,3.757,1.214,0.21,-26.396,28.689,5.367,4.651,4.903,-3.699
Poland,Bread & Cereal Products,Volume Change,Bread,percent,Statista,,-0.22,3.713,2.919,-0.053,4.092,1.455,0.458,-27.206,30.381,5.644,4.902,4.952,-3.129
Poland,Bread & Cereal Products,Volume Change,Breakfast Cereals,percent,Statista,,-0.045,3.887,3.083,0.099,4.244,0.809,0.02,-27.522,29.815,5.305,4.52,5.012,-2.778
Poland,Bread & Cereal Products,Volume Change,Other Cereal Products,percent,Statista,,-1.26,2.635,1.85,-1.089,3.015,0.488,-0.497,-27.887,29.177,4.697,3.968,4.875,-4.896
Poland,Bread & Cereal Products,Volume Change,Pasta,percent,Statista,,-1.4,2.514,1.754,-1.161,2.963,1.297,0.085,-27.465,29.934,5.178,4.498,4.823,-5.18
Poland,Bread & Cereal Products,Volume Change,Rice,percent,Statista,,-1.753,2.174,1.443,-1.44,2.695,0.933,-0.147,0.582,0.722,4.203,3.965,4.193,-6.144
Poland,Bread & Cereal Products,Average Volume per Capita,Total,kilograms,Statista,92.339,91.953,95.154,97.697,97.405,101.155,102.495,102.845,75.813,97.733,103.183,108.225,113.819,109.917
Poland,Bread & Cereal Products,Average Volume per Capita,Bread,kilograms,Statista,60.314,60.271,62.583,64.471,64.49,67.189,68.241,68.643,50.044,65.362,69.189,72.744,76.54,74.353
Poland,Bread & Cereal Products,Average Volume per Capita,Breakfast Cereals,kilograms,Statista,3.211,3.214,3.343,3.449,3.456,3.605,3.639,3.644,2.645,3.44,3.629,3.802,4.003,3.902
Poland,Bread & Cereal Products,Average Volume per Capita,Other Cereal Products,kilograms,Statista,18.643,18.436,18.944,19.313,19.119,19.713,19.83,19.758,14.27,18.465,19.371,20.185,21.223,20.24
Poland,Bread & Cereal Products,Average Volume per Capita,Pasta,kilograms,Statista,6.742,6.657,6.833,6.959,6.884,7.094,7.194,7.21,5.237,6.817,7.184,7.524,7.907,7.519
Poland,Bread & Cereal Products,Average Volume per Capita,Rice,kilograms,Statista,3.429,3.374,3.451,3.505,3.457,3.553,3.59,3.59,3.616,3.649,3.81,3.97,4.146,3.903
Poland,Bread,Price per Unit,Average,USD (US$),Statista,1.401,1.171,1.123,1.207,1.295,1.257,1.295,1.356,1.476,1.629,1.693,1.747,1.792,1.837
Poland,Bread,Revenue,Total,billion USD (US$),Statista,3.219,2.685,2.671,2.954,3.167,3.201,3.343,3.518,2.788,4.011,4.405,4.766,5.133,5.096
Poland,Bread,Revenue Change,Total,percent,Statista,,-16.589,-0.521,10.595,7.211,1.074,4.436,5.235,-20.75,43.867,9.823,8.195,7.7,-0.721
Poland,Bread,Average Revenue per Capita,Total,USD (US$),Statista,84.5,70.6,70.31,77.84,83.52,84.48,88.34,93.08,73.88,106.5,117.2,127.1,137.2,136.6
Poland,Bread,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.849,99.833,99.816,99.797,99.776,99.752,,
Poland,Bread,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.151,0.167,0.184,0.203,0.224,0.248,,
Poland,Bread,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Bread,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Bread,Volume,Total,million kilograms,Statista,"2,297.43","2,292.366","2,377.479","2,446.868","2,445.563","2,545.647","2,582.693","2,594.509","1,888.659","2,462.462","2,601.443","2,728.971","2,864.114","2,774.488"
Poland,Bread,Volume Change,Total,percent,Statista,,-0.22,3.713,2.919,-0.053,4.092,1.455,0.458,-27.206,30.381,5.644,4.902,4.952,-3.129
Poland,Bread,Average Volume per Capita,Total,kilograms,Statista,60.314,60.271,62.583,64.471,64.49,67.189,68.241,68.643,50.044,65.362,69.189,72.744,76.54,74.353
Poland,Pasta,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,12.393,,,,,,
Poland,Pasta,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,26.648,,,,,,
Poland,Pasta,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,28.08,,,,,,
Poland,Pasta,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,17.693,,,,,,
Poland,Pasta,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,15.186,,,,,,
Poland,Pasta,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,,,,36.19,,,,,,
Poland,Pasta,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,,,,29.9,,,,,,
Poland,Pasta,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,,,,33.911,,,,,,
Poland,Pasta,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,,,,53.797,,,,,,
Poland,Pasta,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,,,,46.203,,,,,,
Poland,Pasta,Price per Unit,Average,USD (US$),Statista,2.167,1.828,1.77,1.919,2.077,2.033,2.092,2.194,2.388,2.635,2.739,2.826,2.899,2.971
Poland,Pasta,Revenue,Total,billion USD (US$),Statista,0.556,0.463,0.459,0.507,0.542,0.546,0.57,0.598,0.472,0.677,0.74,0.798,0.858,0.834
Poland,Pasta,Revenue Change,Total,percent,Statista,,-16.772,-0.778,10.34,6.944,0.812,4.209,4.969,-21.044,43.39,9.323,7.798,7.548,-2.81
Poland,Pasta,Average Revenue per Capita,Total,USD (US$),Statista,14.61,12.17,12.09,13.36,14.3,14.43,15.05,15.82,12.51,17.96,19.68,21.26,22.92,22.34
Poland,Pasta,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.849,99.833,99.816,99.797,99.776,99.752,,
Poland,Pasta,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.151,0.167,0.184,0.203,0.224,0.248,,
Poland,Pasta,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Pasta,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Pasta,Volume,Total,million kilograms,Statista,256.796,253.202,259.567,264.119,261.054,268.787,272.273,272.504,197.661,256.828,270.127,282.277,295.89,280.564
Poland,Pasta,Volume Change,Total,percent,Statista,,-1.4,2.514,1.754,-1.161,2.963,1.297,0.085,-27.465,29.934,5.178,4.498,4.823,-5.18
Poland,Pasta,Average Volume per Capita,Total,kilograms,Statista,6.742,6.657,6.833,6.959,6.884,7.094,7.194,7.21,5.237,6.817,7.184,7.524,7.907,7.519
Poland,Pasta,... in 2-kilogram packs,Pasta,2 kg packs,Statista,3.371,3.329,3.416,3.48,3.442,3.547,3.597,3.605,2.619,3.409,3.592,3.762,3.954,3.759
Poland,Pasta,... in 0.5-kilogram packs,Pasta,500 g packs,Statista,13.483,13.314,13.665,13.918,13.768,14.189,14.388,14.419,10.475,13.634,14.369,15.049,15.815,15.038
Poland,Other Cereal Products,Price per Unit,Average,USD (US$),Statista,2.185,1.832,1.762,1.899,2.042,1.988,2.05,2.151,2.341,2.583,2.685,2.77,2.842,2.913
Poland,Other Cereal Products,Revenue,Total,billion USD (US$),Statista,1.552,1.285,1.268,1.392,1.48,1.485,1.538,1.606,1.261,1.797,1.956,2.098,2.257,2.2
Poland,Other Cereal Products,Revenue Change,Total,percent,Statista,,-17.204,-1.323,9.779,6.322,0.338,3.569,4.421,-21.482,42.506,8.848,7.26,7.579,-2.525
Poland,Other Cereal Products,Average Revenue per Capita,Total,USD (US$),Statista,40.74,33.78,33.38,36.67,39.04,39.18,40.65,42.49,33.41,47.7,52.02,55.91,60.32,58.96
Poland,Other Cereal Products,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.849,99.833,99.816,99.797,99.776,99.752,,
Poland,Other Cereal Products,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.151,0.167,0.184,0.203,0.224,0.248,,
Poland,Other Cereal Products,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Other Cereal Products,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Other Cereal Products,Volume,Total,million kilograms,Statista,710.151,701.206,719.68,732.996,725.01,746.866,750.512,746.785,538.533,695.662,728.336,757.233,794.15,755.265
Poland,Other Cereal Products,Volume Change,Total,percent,Statista,,-1.26,2.635,1.85,-1.089,3.015,0.488,-0.497,-27.887,29.177,4.697,3.968,4.875,-4.896
Poland,Other Cereal Products,Average Volume per Capita,Total,kilograms,Statista,18.643,18.436,18.944,19.313,19.119,19.713,19.83,19.758,14.27,18.465,19.371,20.185,21.223,20.24
Poland,Meat,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,12.02,,,,,,
Poland,Meat,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,25.227,,,,,,
Poland,Meat,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,26.625,,,,,,
Poland,Meat,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,19.567,,,,,,
Poland,Meat,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,16.562,,,,,,
Poland,Meat,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,,,,35.676,,,,,,
Poland,Meat,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,,,,29.804,,,,,,
Poland,Meat,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,,,,34.52,,,,,,
Poland,Meat,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,,,,49.686,,,,,,
Poland,Meat,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,,,,50.314,,,,,,
Poland,Meat,Price per Unit,Average,USD (US$),Statista,6.05,5.037,4.813,5.147,5.494,5.308,5.438,5.677,6.242,6.892,7.202,7.468,7.666,7.922
Poland,Meat,Price per Unit,Fresh Meat,USD (US$),Statista,7.916,6.551,6.219,6.614,7.018,6.74,6.867,7.131,7.9,8.58,8.915,9.194,9.431,9.671
Poland,Meat,Price per Unit,Meat Substitutes,USD (US$),Statista,13.68,11.31,10.75,10.39,9.936,9.018,8.528,8.496,9.25,10.21,10.61,10.94,11.23,11.51
Poland,Meat,Price per Unit,Processed Meat,USD (US$),Statista,4.496,3.728,3.551,3.782,4.021,3.869,3.947,4.101,4.463,4.924,5.118,5.278,5.415,5.55
Poland,Meat,Revenue,Total,billion USD (US$),Statista,10.94,9.117,9.061,10.01,10.72,10.83,11.31,11.89,12.92,14.78,16.16,17.48,18.86,19.25
Poland,Meat,Revenue,Fresh Meat,billion USD (US$),Statista,6.483,5.479,5.52,6.184,6.712,6.867,7.26,7.73,8.415,9.834,10.89,11.91,12.84,13.32
Poland,Meat,Revenue,Meat Substitutes,billion USD (US$),Statista,0.012,0.012,0.013,0.014,0.015,0.019,0.025,0.03,0.04,0.057,0.076,0.102,0.137,0.167
Poland,Meat,Revenue,Processed Meat,billion USD (US$),Statista,4.442,3.626,3.528,3.815,3.997,3.945,4.023,4.13,4.464,4.888,5.198,5.465,5.881,5.759
Poland,Meat,Revenue Change,Total,percent,Statista,,-16.664,-0.614,10.473,7.093,1.026,4.432,5.128,8.663,14.396,9.337,8.168,7.895,2.068
Poland,Meat,Revenue Change,Fresh Meat,percent,Statista,,-15.487,0.748,12.029,8.538,2.309,5.723,6.474,8.862,16.863,10.738,9.366,7.809,3.738
Poland,Meat,Revenue Change,Meat Substitutes,percent,Statista,,5.979,6.051,6.014,5.964,30.679,30.725,20.49,32.411,42.559,34.464,33.736,34.283,21.946
Poland,Meat,Revenue Change,Processed Meat,percent,Statista,,-18.37,-2.703,8.135,4.771,-1.301,1.977,2.66,8.087,9.498,6.342,5.137,7.612,-2.074
Poland,Meat,Average Revenue per Capita,Total,USD (US$),Statista,287.1,239.7,238.5,263.8,282.8,285.9,298.8,314.6,342.3,392.3,429.9,466,503.9,515.8
Poland,Meat,Average Revenue per Capita,Fresh Meat,USD (US$),Statista,170.2,144.1,145.3,162.9,177,181.2,191.8,204.5,223,261,289.6,317.6,343.1,357
Poland,Meat,Average Revenue per Capita,Meat Substitutes,USD (US$),Statista,0.303,0.322,0.341,0.362,0.384,0.503,0.658,0.793,0.958,1.156,1.396,1.686,2.036,2.461
Poland,Meat,Average Revenue per Capita,Processed Meat,USD (US$),Statista,116.6,95.34,92.87,100.5,105.4,104.1,106.3,109.3,118.3,129.7,138.3,145.7,157.2,154.3
Poland,Meat,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.862,99.845,99.826,99.805,99.78,99.752,,
Poland,Meat,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.138,0.155,0.174,0.195,0.22,0.248,,
Poland,Meat,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Meat,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Meat,Volume,Total,million kilograms,Statista,"1,807.846","1,810.174","1,882.544","1,945.18","1,951.826","2,040.491","2,079.387","2,094.628","2,069.549","2,144.295","2,244.329","2,340.617","2,459.616","2,429.572"
Poland,Meat,Volume,Fresh Meat,million kilograms,Statista,818.989,836.343,887.686,934.965,956.338,"1,018.805","1,057.15","1,083.992","1,065.103","1,146.087","1,221.392","1,295.889","1,361.362","1,377.293"
Poland,Meat,Volume,Meat Substitutes,million kilograms,Statista,0.843,1.082,1.207,1.323,1.466,2.112,2.919,3.53,4.294,5.546,7.175,9.302,12.172,14.482
Poland,Meat,Volume,Processed Meat,million kilograms,Statista,988.014,972.749,993.651,"1,008.892",994.021,"1,019.574","1,019.319","1,007.105","1,000.153",992.661,"1,015.762","1,035.427","1,086.082","1,037.796"
Poland,Meat,Volume Change,Total,percent,Statista,,0.129,3.998,3.327,0.342,4.543,1.906,0.733,-1.197,3.612,4.665,4.29,5.084,-1.222
Poland,Meat,Volume Change,Fresh Meat,percent,Statista,,2.119,6.139,5.326,2.286,6.532,3.764,2.539,-1.743,7.603,6.571,6.099,5.052,1.17
Poland,Meat,Volume Change,Meat Substitutes,percent,Statista,,28.272,11.533,9.642,10.843,43.997,38.217,20.951,21.63,29.175,29.364,29.647,30.856,18.979
Poland,Meat,Volume Change,Processed Meat,percent,Statista,,-1.545,2.149,1.534,-1.474,2.571,-0.025,-1.198,-0.69,-0.749,2.327,1.936,4.892,-4.446
Poland,Meat,Average Volume per Capita,Total,kilograms,Statista,47.461,47.593,49.555,51.252,51.47,53.856,54.943,55.418,54.837,56.917,59.691,62.392,65.73,65.11
Poland,Meat,Average Volume per Capita,Fresh Meat,kilograms,Statista,21.501,21.989,23.367,24.635,25.219,26.89,27.932,28.679,28.222,30.421,32.485,34.543,36.381,36.91
Poland,Meat,Average Volume per Capita,Meat Substitutes,kilograms,Statista,0.022,0.028,0.032,0.035,0.039,0.056,0.077,0.093,0.114,0.147,0.191,0.248,0.325,0.388
Poland,Meat,Average Volume per Capita,Processed Meat,kilograms,Statista,25.938,25.576,26.156,26.583,26.213,26.91,26.933,26.645,26.501,26.349,27.016,27.601,29.024,27.812
Poland,Rice,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,10.116,,,,,,
Poland,Rice,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,26.783,,,,,,
Poland,Rice,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,29.022,,,,,,
Poland,Rice,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,18.823,,,,,,
Poland,Rice,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,15.257,,,,,,
Poland,Rice,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,,,,38.388,,,,,,
Poland,Rice,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,,,,27.89,,,,,,
Poland,Rice,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,,,,33.722,,,,,,
Poland,Rice,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,,,,54.395,,,,,,
Poland,Rice,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,,,,45.605,,,,,,
Poland,Rice,Price per Unit,Average,USD (US$),Statista,1.577,1.34,1.305,1.424,1.55,1.526,1.58,1.666,1.813,2.001,2.08,2.145,2.201,2.256
Poland,Rice,Revenue,Total,million USD (US$),Statista,206,172,171.1,189.4,203.1,205.4,214.7,226,247.5,275,297.9,319.5,341.5,328.6
Poland,Rice,Revenue Change,Total,percent,Statista,,-16.505,-0.523,10.695,7.233,1.132,4.528,5.263,9.513,11.111,8.327,7.251,6.886,-3.777
Poland,Rice,Average Revenue per Capita,Total,USD (US$),Statista,5.409,4.521,4.505,4.991,5.357,5.422,5.672,5.979,6.557,7.3,7.923,8.516,9.127,8.805
Poland,Rice,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.849,99.833,99.816,99.797,99.776,99.752,,
Poland,Rice,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.151,0.167,0.184,0.203,0.224,0.248,,
Poland,Rice,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Rice,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Rice,Volume,Total,million kilograms,Statista,130.618,128.329,131.119,133.011,131.096,134.628,135.883,135.684,136.473,137.458,143.236,148.915,155.16,145.626
Poland,Rice,Volume Change,Total,percent,Statista,,-1.753,2.174,1.443,-1.44,2.695,0.933,-0.147,0.582,0.722,4.203,3.965,4.193,-6.144
Poland,Rice,Average Volume per Capita,Total,kilograms,Statista,3.429,3.374,3.451,3.505,3.457,3.553,3.59,3.59,3.616,3.649,3.81,3.97,4.146,3.903
Poland,Rice,... in 10-kilogram packs,Rice,10 kg packs,Statista,0.343,0.337,0.345,0.35,0.346,0.355,0.359,0.359,0.362,0.365,0.381,0.397,0.415,0.39
Poland,Rice,... in 5-kilogram packs,Rice,5 kg packs,Statista,0.686,0.675,0.69,0.701,0.691,0.711,0.718,0.718,0.723,0.73,0.762,0.794,0.829,0.781
Poland,Rice,... in 0.5-kilogram packs,Rice,500 g packs,Statista,6.858,6.748,6.903,7.009,6.914,7.107,7.181,7.18,7.232,7.297,7.619,7.939,8.293,7.805
Poland,Breakfast Cereals,Price per Unit,Average,USD (US$),Statista,3.596,2.989,2.849,3.045,3.247,3.134,3.234,3.387,3.687,4.069,4.23,4.363,4.476,4.588
Poland,Breakfast Cereals,Revenue,Total,billion USD (US$),Statista,0.44,0.365,0.362,0.399,0.425,0.428,0.445,0.467,0.368,0.527,0.577,0.622,0.67,0.668
Poland,Breakfast Cereals,Revenue Change,Total,percent,Statista,,-16.94,-0.931,10.141,6.724,0.635,4.018,4.761,-21.093,43.249,9.463,7.814,7.745,-0.358
Poland,Breakfast Cereals,Average Revenue per Capita,Total,USD (US$),Statista,11.55,9.605,9.526,10.5,11.22,11.3,11.77,12.34,9.754,14,15.35,16.59,17.92,17.91
Poland,Breakfast Cereals,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.862,99.845,99.826,99.805,99.78,99.752,,
Poland,Breakfast Cereals,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.138,0.155,0.174,0.195,0.22,0.248,,
Poland,Breakfast Cereals,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Breakfast Cereals,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Breakfast Cereals,Volume,Total,million kilograms,Statista,122.299,122.244,126.996,130.912,131.042,136.603,137.708,137.735,99.828,129.591,136.465,142.634,149.782,145.621
Poland,Breakfast Cereals,Volume Change,Total,percent,Statista,,-0.045,3.887,3.083,0.099,4.244,0.809,0.02,-27.522,29.815,5.305,4.52,5.012,-2.778
Poland,Breakfast Cereals,Average Volume per Capita,Total,kilograms,Statista,3.211,3.214,3.343,3.449,3.456,3.605,3.639,3.644,2.645,3.44,3.629,3.802,4.003,3.902
Poland,Breakfast Cereals,… in 750-gram packs,Breakfast Cereals,750 g packs,Statista,4.281,4.285,4.457,4.599,4.607,4.807,4.851,4.859,3.527,4.586,4.839,5.069,5.337,5.203
Poland,Breakfast Cereals,... in 500-gram packs,Breakfast Cereals,500 g packs,Statista,6.421,6.428,6.686,6.899,6.911,7.211,7.277,7.288,5.29,6.88,7.259,7.604,8.005,7.805
Poland,Fresh Meat,Price per Unit,Average,USD (US$),Statista,7.916,6.551,6.219,6.614,7.018,6.74,6.867,7.131,7.9,8.58,8.915,9.194,9.431,9.671
Poland,Fresh Meat,Price per Unit,Beef & Veal,USD (US$),Statista,9.528,8.017,7.74,8.374,9.043,8.84,9.04,9.455,10.29,11.36,11.81,12.18,12.5,12.81
Poland,Fresh Meat,Price per Unit,Mutton & Goat,USD (US$),Statista,22.07,18.41,17.62,18.89,20.22,19.59,19.97,20.8,22.64,24.99,25.97,26.79,27.49,28.17
Poland,Fresh Meat,Price per Unit,Other Fresh Meat,USD (US$),Statista,11.76,9.718,9.221,9.809,10.42,10.02,10.21,10.61,11.55,12.75,13.25,13.67,14.02,14.37
Poland,Fresh Meat,Price per Unit,Pork,USD (US$),Statista,10.54,8.379,7.642,7.81,7.967,7.357,7.438,7.617,8.292,9.15,9.511,9.811,10.07,10.32
Poland,Fresh Meat,Price per Unit,Poultry,USD (US$),Statista,4.886,4.068,3.887,4.161,4.446,4.301,4.388,4.567,4.972,5.487,5.703,5.883,6.036,6.187
Poland,Fresh Meat,Revenue,Total,billion USD (US$),Statista,6.483,5.479,5.52,6.184,6.712,6.867,7.26,7.73,8.415,9.834,10.89,11.91,12.84,13.32
Poland,Fresh Meat,Revenue,Beef & Veal,billion USD (US$),Statista,1.72,1.456,1.469,1.648,1.792,1.836,1.944,2.073,2.316,2.623,2.888,3.147,3.375,3.387
Poland,Fresh Meat,Revenue,Mutton & Goat,billion USD (US$),Statista,0.294,0.249,0.251,0.282,0.307,0.314,0.333,0.355,0.398,0.453,0.5,0.546,0.587,0.6
Poland,Fresh Meat,Revenue,Other Fresh Meat,billion USD (US$),Statista,1.158,0.978,0.986,1.104,1.199,1.227,1.297,1.381,1.549,1.76,1.945,2.126,2.288,2.366
Poland,Fresh Meat,Revenue,Pork,billion USD (US$),Statista,1.376,1.16,1.165,1.301,1.408,1.436,1.514,1.607,1.819,2.082,2.326,2.563,2.786,3.079
Poland,Fresh Meat,Revenue,Poultry,billion USD (US$),Statista,1.935,1.636,1.649,1.848,2.006,2.053,2.171,2.313,2.332,2.915,3.229,3.532,3.803,3.888
Poland,Fresh Meat,Revenue Change,Total,percent,Statista,,-15.487,0.748,12.029,8.538,2.309,5.723,6.474,8.862,16.863,10.738,9.366,7.809,3.738
Poland,Fresh Meat,Revenue Change,Beef & Veal,percent,Statista,,-15.349,0.893,12.185,8.738,2.455,5.882,6.636,11.722,13.256,10.103,8.968,7.245,0.356
Poland,Fresh Meat,Revenue Change,Mutton & Goat,percent,Statista,,-15.335,0.924,12.256,8.72,2.511,5.916,6.697,12.131,13.68,10.444,9.256,7.466,2.128
Poland,Fresh Meat,Revenue Change,Other Fresh Meat,percent,Statista,,-15.509,0.767,11.979,8.605,2.335,5.705,6.476,12.165,13.622,10.511,9.306,7.62,3.409
Poland,Fresh Meat,Revenue Change,Pork,percent,Statista,,-15.698,0.431,11.674,8.224,1.989,5.432,6.143,13.192,14.458,11.72,10.189,8.701,10.517
Poland,Fresh Meat,Revenue Change,Poultry,percent,Statista,,-15.452,0.795,12.068,8.55,2.343,5.748,6.541,0.821,25,10.772,9.384,7.673,2.235
Poland,Fresh Meat,Average Revenue per Capita,Total,USD (US$),Statista,170.2,144.1,145.3,162.9,177,181.2,191.8,204.5,223,261,289.6,317.6,343.1,357
Poland,Fresh Meat,Average Revenue per Capita,Beef & Veal,USD (US$),Statista,45.15,38.28,38.67,43.43,47.25,48.46,51.37,54.86,61.36,69.62,76.81,83.89,90.19,90.77
Poland,Fresh Meat,Average Revenue per Capita,Mutton & Goat,USD (US$),Statista,7.721,6.547,6.616,7.432,8.088,8.298,8.799,9.399,10.56,12.02,13.3,14.57,15.7,16.07
Poland,Fresh Meat,Average Revenue per Capita,Other Fresh Meat,USD (US$),Statista,30.39,25.72,25.95,29.1,31.62,32.38,34.27,36.55,41.05,46.73,51.74,56.66,61.14,63.4
Poland,Fresh Meat,Average Revenue per Capita,Pork,USD (US$),Statista,36.14,30.49,30.67,34.29,37.13,37.91,40.01,42.53,48.21,55.27,61.88,68.31,74.45,82.52
Poland,Fresh Meat,Average Revenue per Capita,Poultry,USD (US$),Statista,50.81,43.01,43.4,48.68,52.9,54.19,57.37,61.19,61.79,77.39,85.87,94.14,101.6,104.2
Poland,Fresh Meat,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.861,99.845,99.826,99.805,99.78,99.752,,
Poland,Fresh Meat,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.139,0.155,0.174,0.195,0.22,0.248,,
Poland,Fresh Meat,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Fresh Meat,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Fresh Meat,Volume,Total,million kilograms,Statista,818.989,836.343,887.686,934.965,956.338,"1,018.805","1,057.15","1,083.992","1,065.103","1,146.087","1,221.392","1,295.889","1,361.362","1,377.293"
Poland,Fresh Meat,Volume,Beef & Veal,million kilograms,Statista,180.526,181.587,189.803,196.818,198.147,207.707,215.071,219.294,224.984,230.92,244.596,258.402,270.083,264.458
Poland,Fresh Meat,Volume,Mutton & Goat,million kilograms,Statista,13.323,13.525,14.268,14.932,15.172,16.051,16.676,17.08,17.595,18.125,19.257,20.4,21.367,21.288
Poland,Fresh Meat,Volume,Other Fresh Meat,million kilograms,Statista,98.462,100.674,106.918,112.601,115.084,122.421,127.062,130.204,134.125,138.114,146.828,155.536,163.157,164.608
Poland,Fresh Meat,Volume,Pork,million kilograms,Statista,130.585,138.422,152.47,166.611,176.76,195.254,203.557,211.044,219.413,227.563,244.607,261.217,276.757,298.453
Poland,Fresh Meat,Volume,Poultry,million kilograms,Statista,396.094,402.135,424.228,444.003,451.175,477.372,494.783,506.37,468.987,531.365,566.104,600.334,629.997,628.486
Poland,Fresh Meat,Volume Change,Total,percent,Statista,,2.119,6.139,5.326,2.286,6.532,3.764,2.539,-1.743,7.603,6.571,6.099,5.052,1.17
